result,quality_score,threshold,detect_confidence,qr_code,unit_history_link,brand,model,serial,unit_type,region,site_name,site_number,first_visit_date,first_visit_photo_url,photo_description,defect_type
NOISE,,0.4556,0.638,QRS75502,https://filtrexone.filtrexservicegroup.com/unit/history/QRS75502,Hoshizaki,"""KMD410MAH""","""H05938B""",Ice Machine,FIVEGUYSFLORIDA,,459,2023-06-28,https://storage.googleapis.com/filtrex_main_site//rebuild/Five-Guys/459/Visit/15/QRS75502/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.0825,QRS75503,https://filtrexone.filtrexservicegroup.com/unit/history/QRS75503,Hoshizaki,"""KMD410MAH""","""H05939B""",Ice Machine,FIVEGUYSFLORIDA,,459,2023-06-28,https://storage.googleapis.com/filtrex_main_site//rebuild/Five-Guys/459/Visit/15/QRS75503/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.1426,QRS180143,https://filtrexone.filtrexservicegroup.com/unit/history/QRS180143,Hoshizaki,KM-650MAH,C19455J,Ice Machine,FIVEGUYSFLORIDA,,346,2023-07-12,https://storage.googleapis.com/filtrex_main_site//rebuild/Five-Guys/346/Visit/15/QRS180143/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.7066,QRS183917,https://filtrexone.filtrexservicegroup.com/unit/history/QRS183917,Hoshizaki,KM-660MAJ,M28541L up,Ice Machine,FIVEGUYSFLORIDA,,308,2023-09-09,https://storage.googleapis.com/filtrex_main_site//rebuild/Five-Guys/308/Visit/14/QRS183917/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.1775,QRS214363,https://filtrexone.filtrexservicegroup.com/unit/history/QRS214363,Hoshizaki,KM-660MAJ,M28134L,Ice Machine,FIVEGUYSFLORIDA,,213,2023-12-02,https://storage.googleapis.com/filtrex_main_site//rebuild/Five-Guys/213/Visit/16/QRS214363/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.0348,QRS214364,https://filtrexone.filtrexservicegroup.com/unit/history/QRS214364,Hoshizaki,KM-669MAJ,M28202L,Ice Machine,FIVEGUYSFLORIDA,,213,2023-12-02,https://storage.googleapis.com/filtrex_main_site//rebuild/Five-Guys/213/Visit/16/QRS214364/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.4866,QRS129047,https://filtrexone.filtrexservicegroup.com/unit/history/QRS129047,Hoshizaki,"""KM 660MAJ""","""K23958BM""",Ice Machine,FIVEGUYSGEORGIA,,4049,2023-05-24,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/4049/Visit/7/QRS129047/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.1808,QRS129048,https://filtrexone.filtrexservicegroup.com/unit/history/QRS129048,Hoshizaki,"""KM 660MAJ""","""K23975M""",Ice Machine,FIVEGUYSGEORGIA,,4049,2023-05-24,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/4049/Visit/7/QRS129048/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.7641,QRS156869,https://filtrexone.filtrexservicegroup.com/unit/history/QRS156869,Hoshizaki,"""KM660MAJ""","""MO6325D""",Ice Machine,FIVEGUYSGEORGIA,,156,2023-05-24,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/156/Visit/10/QRS156869/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.8478,QRS156870,https://filtrexone.filtrexservicegroup.com/unit/history/QRS156870,Hoshizaki,"""KM660MAJ""","""M06335D""",Ice Machine,FIVEGUYSGEORGIA,,156,2023-05-24,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/156/Visit/10/QRS156870/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.6598,QRS166591,https://filtrexone.filtrexservicegroup.com/unit/history/QRS166591,Hoshizaki,KM-660MAJ,M17416G,Ice Machine,FIVEGUYSGEORGIA,,111,2023-05-25,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/111/Visit/10/QRS166591/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.3225,QRS166592,https://filtrexone.filtrexservicegroup.com/unit/history/QRS166592,Hoshizaki,KM-660MAJ,M17414G,Ice Machine,FIVEGUYSGEORGIA,,111,2023-05-25,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/111/Visit/10/QRS166592/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.6876,QRS129066,https://filtrexone.filtrexservicegroup.com/unit/history/QRS129066,Hoshizaki,"""KM 660MAJ""","""J02118K""",Ice Machine,FIVEGUYSGEORGIA,,4056,2023-06-01,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/4056/Visit/1/QRS129066/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.4465,QRS129068,https://filtrexone.filtrexservicegroup.com/unit/history/QRS129068,Hoshizaki,"""KM 660MAJ""","""J02101K""",Ice Machine,FIVEGUYSGEORGIA,,4056,2023-06-01,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/4056/Visit/1/QRS129068/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.1011,QRS100673,https://filtrexone.filtrexservicegroup.com/unit/history/QRS100673,Hoshizaki,"""KM650MAH""","""F03722E""",Ice Machine,FIVEGUYSGEORGIA,,661,2023-06-02,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/661/Visit/12/QRS100673/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.6358,QRS100700,https://filtrexone.filtrexservicegroup.com/unit/history/QRS100700,Hoshizaki,"""KM650MAH""","""F03716E""",Ice Machine,FIVEGUYSGEORGIA,,661,2023-06-02,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/661/Visit/12/QRS100700/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.725,QRS100707,https://filtrexone.filtrexservicegroup.com/unit/history/QRS100707,Hoshizaki,"""KM340MAH""","""FO2222E""",Ice Machine,FIVEGUYSGEORGIA,,661,2023-06-02,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/661/Visit/12/QRS100707/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.4738,QRS129133,https://filtrexone.filtrexservicegroup.com/unit/history/QRS129133,Hoshizaki,"""KM 660MAJ""","""L15559L""",Ice Machine,FIVEGUYSGEORGIA,,181,2023-06-02,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/181/Visit/11/QRS129133/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.2811,QRS100736,https://filtrexone.filtrexservicegroup.com/unit/history/QRS100736,Hoshizaki,"""KM320MAH""","""E08217A""",Ice Machine,FIVEGUYSGEORGIA,,634,2023-06-03,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/634/Visit/13/QRS100736/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.3284,QRS100740,https://filtrexone.filtrexservicegroup.com/unit/history/QRS100740,Hoshizaki,"""KM650MAH""","""E01747B""",Ice Machine,FIVEGUYSGEORGIA,,634,2023-06-03,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/634/Visit/13/QRS100740/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.4413,QRS100741,https://filtrexone.filtrexservicegroup.com/unit/history/QRS100741,Hoshizaki,"""KM650MAH""","""E01759B""",Ice Machine,FIVEGUYSGEORGIA,,634,2023-06-03,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/634/Visit/13/QRS100741/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.6001,QRS110036,https://filtrexone.filtrexservicegroup.com/unit/history/QRS110036,Hoshizaki,"""KM 650MAJ""","""G10164K""",Ice Machine,FIVEGUYSGEORGIA,,1384,2023-06-05,https://storage.googleapis.com/filtrex_main_site//rebuild/Five-Guys/1384/Visit/1/QRS110036/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.8152,QRS145118,https://filtrexone.filtrexservicegroup.com/unit/history/QRS145118,Hoshizaki,"""KM660MAJ""","""J02075K""",Ice Machine,FIVEGUYSGEORGIA,,311,2023-06-09,https://storage.googleapis.com/filtrex_main_site//rebuild/Five-Guys/311/Visit/10/QRS145118/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.7634,QRS145126,https://filtrexone.filtrexservicegroup.com/unit/history/QRS145126,Hoshizaki,"""KM660MAJ""","""J02072K""",Ice Machine,FIVEGUYSGEORGIA,,311,2023-06-09,https://storage.googleapis.com/filtrex_main_site//rebuild/Five-Guys/311/Visit/10/QRS145126/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.5641,QRS145142,https://filtrexone.filtrexservicegroup.com/unit/history/QRS145142,Hoshizaki,"""KM650MAH""","""A16759M""",Ice Machine,FIVEGUYSGEORGIA,,216,2023-06-09,https://storage.googleapis.com/filtrex_main_site//rebuild/Five-Guys/216/Visit/10/QRS145142/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.6377,QRS145143,https://filtrexone.filtrexservicegroup.com/unit/history/QRS145143,Hoshizaki,"""N A""","""N A""",Ice Machine,FIVEGUYSGEORGIA,,216,2023-06-09,https://storage.googleapis.com/filtrex_main_site//rebuild/Five-Guys/216/Visit/10/QRS145143/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.5436,QRS159645,https://filtrexone.filtrexservicegroup.com/unit/history/QRS159645,Hoshizaki,"""KM650MAJ""","""HOO492K""",Ice Machine,FIVEGUYSGEORGIA,,4023,2023-06-10,https://storage.googleapis.com/filtrex_main_site//rebuild/Five-Guys/4023/Visit/10/QRS159645/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.754,QRS159646,https://filtrexone.filtrexservicegroup.com/unit/history/QRS159646,Hoshizaki,"""KM650MAJ""","""H00473K""",Ice Machine,FIVEGUYSGEORGIA,,4023,2023-06-10,https://storage.googleapis.com/filtrex_main_site//rebuild/Five-Guys/4023/Visit/10/QRS159646/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.7642,QRS100644,https://filtrexone.filtrexservicegroup.com/unit/history/QRS100644,Hoshizaki,"""KM650MAH""","""NA""",Ice Machine,FIVEGUYSGEORGIA,,539,2023-06-12,https://storage.googleapis.com/filtrex_main_site//rebuild/Five-Guys/539/Visit/12/QRS100644/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.6516,QRS166462,https://filtrexone.filtrexservicegroup.com/unit/history/QRS166462,Hoshizaki,KM-660MAJ,M17468G,Ice Machine,FIVEGUYSGEORGIA,,404,2023-06-12,https://storage.googleapis.com/filtrex_main_site//rebuild/Five-Guys/404/Visit/11/QRS166462/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.33,QRS166463,https://filtrexone.filtrexservicegroup.com/unit/history/QRS166463,Hoshizaki,KM-660MAJ,M27567J,Ice Machine,FIVEGUYSGEORGIA,,404,2023-06-12,https://storage.googleapis.com/filtrex_main_site//rebuild/Five-Guys/404/Visit/11/QRS166463/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.3465,QRS183925,https://filtrexone.filtrexservicegroup.com/unit/history/QRS183925,Hoshizaki,KM660MAJ,M28343L,Ice Machine,FIVEGUYSGEORGIA,,134,2023-08-12,https://storage.googleapis.com/filtrex_main_site//rebuild/Five-Guys/134/Visit/11/QRS183925/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.4668,QRS183947,https://filtrexone.filtrexservicegroup.com/unit/history/QRS183947,Hoshizaki,KM660MAJ,M28614L,Ice Machine,FIVEGUYSGEORGIA,,134,2023-08-12,https://storage.googleapis.com/filtrex_main_site//rebuild/Five-Guys/134/Visit/11/QRS183947/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.2394,QRS110075,https://filtrexone.filtrexservicegroup.com/unit/history/QRS110075,Hoshizaki,"""KM 650MAH""","""D11478L""",Ice Machine,FIVEGUYSGEORGIA,,1714,2023-08-19,https://storage.googleapis.com/filtrex_main_site//rebuild/Five-Guys/1714/Visit/12/QRS110075/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.1009,QRS63551,https://filtrexone.filtrexservicegroup.com/unit/history/QRS63551,Hoshizaki,"""KM650MAH""","""A05993G""",Ice Machine,FIVEGUYSILLINOIS,,555,,https://storage.googleapis.com/filtrex_main_site//rebuild/Five-Guys/555/Visit/17/QRS63551/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.2419,QRS158092,https://filtrexone.filtrexservicegroup.com/unit/history/QRS158092,Hoshizaki,KM-660MAJ,M06927F,Ice Machine,FIVEGUYSILLINOIS,,1170,2023-03-20,https://storage.googleapis.com/dev_customer_images/Five-Guys/1170/Visit/12/QRS158092/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.1231,QRS158093,https://filtrexone.filtrexservicegroup.com/unit/history/QRS158093,Hoshizaki,KM-660MAJ,M06644F,Ice Machine,FIVEGUYSILLINOIS,,1170,2023-03-20,https://storage.googleapis.com/dev_customer_images/Five-Guys/1170/Visit/12/QRS158093/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.5497,QRS119081,https://filtrexone.filtrexservicegroup.com/unit/history/QRS119081,Hoshizaki,"""KM 660MAJ""","""L04260B""",Ice Machine,FIVEGUYSILLINOIS,,4060,2023-05-03,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/4060/Visit/7/QRS119081/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.5537,QRS119082,https://filtrexone.filtrexservicegroup.com/unit/history/QRS119082,Hoshizaki,"""KM 660MAJ""","""L04267B""",Ice Machine,FIVEGUYSILLINOIS,,4060,2023-05-03,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/4060/Visit/7/QRS119082/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.4292,QRS94375,https://filtrexone.filtrexservicegroup.com/unit/history/QRS94375,Hoshizaki,"""KM/4340MAJ""","""H11701D""",Ice Machine,FIVEGUYSILLINOIS,,4020,2023-05-03,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/4020/Visit/15/QRS94375/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.2003,QRS94376,https://filtrexone.filtrexservicegroup.com/unit/history/QRS94376,Hoshizaki,"""KM   650 M A J""","""G10 101K""",Ice Machine,FIVEGUYSILLINOIS,,4020,2023-05-03,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/4020/Visit/15/QRS94376/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.2861,QRS94383,https://filtrexone.filtrexservicegroup.com/unit/history/QRS94383,Hoshizaki,"""KM  650 MAJ""","""G10 158K""",Ice Machine,FIVEGUYSILLINOIS,,4020,2023-05-03,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/4020/Visit/15/QRS94383/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.2953,QRS94403,https://filtrexone.filtrexservicegroup.com/unit/history/QRS94403,Hoshizaki,"""KM650MAH""","""B07135C""",Ice Machine,FIVEGUYSILLINOIS,,582,2023-05-03,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/582/Visit/1/QRS94403/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.3187,QRS94404,https://filtrexone.filtrexservicegroup.com/unit/history/QRS94404,Hoshizaki,"""KM650MAH""","""B07135C""",Ice Machine,FIVEGUYSILLINOIS,,582,2023-05-03,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/582/Visit/1/QRS94404/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.6992,QRS167536,https://filtrexone.filtrexservicegroup.com/unit/history/QRS167536,Hoshizaki,KM660MAJ,M06450E,Ice Machine,FIVEGUYSILLINOIS,,551,2023-05-04,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/551/Visit/14/QRS167536/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.0603,QRS167537,https://filtrexone.filtrexservicegroup.com/unit/history/QRS167537,Hoshizaki,KM660MAJ,M27725J,Ice Machine,FIVEGUYSILLINOIS,,551,2023-05-04,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/551/Visit/14/QRS167537/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.6093,QRS63854,https://filtrexone.filtrexservicegroup.com/unit/history/QRS63854,Hoshizaki,"""KM650MAH""","""E02883K""",Ice Machine,FIVEGUYSILLINOIS,,644,2023-05-04,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/644/Visit/1/QRS63854/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.4649,QRS63855,https://filtrexone.filtrexservicegroup.com/unit/history/QRS63855,Hoshizaki,"""KM   650MAH""","""P0307 8L""",Ice Machine,FIVEGUYSILLINOIS,,644,2023-05-04,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/644/Visit/1/QRS63855/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.2709,QRS86986,https://filtrexone.filtrexservicegroup.com/unit/history/QRS86986,Hoshizaki,"""KM 660MAJ""","""M06172C""",Ice Machine,FIVEGUYSILLINOIS,,589,2023-05-04,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/589/Visit/1/QRS86986/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.0307,QRS102030,https://filtrexone.filtrexservicegroup.com/unit/history/QRS102030,Hoshizaki,"""KM650MAH""","""A06045G""",Ice Machine,FIVEGUYSILLINOIS,,526,2023-05-05,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/526/Visit/1/QRS102030/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.0885,QRS102037,https://filtrexone.filtrexservicegroup.com/unit/history/QRS102037,Hoshizaki,"""KMD 410MAJ""","""K00746K""",Ice Machine,FIVEGUYSILLINOIS,,526,2023-05-05,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/526/Visit/1/QRS102037/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.7854,QRS63952,https://filtrexone.filtrexservicegroup.com/unit/history/QRS63952,Hoshizaki,"""KM 350MAJ""","""J01830B""",Ice Machine,FIVEGUYSILLINOIS,,520,2023-05-05,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/520/Visit/16/QRS63952/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.2068,QRS63972,https://filtrexone.filtrexservicegroup.com/unit/history/QRS63972,Hoshizaki,"""KM660MAJ""","""K027225B""",Ice Machine,FIVEGUYSILLINOIS,,556,2023-05-05,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/556/Visit/1/QRS63972/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.477,QRS63973,https://filtrexone.filtrexservicegroup.com/unit/history/QRS63973,Hoshizaki,"""KM660MAJ""","""K02773B""",Ice Machine,FIVEGUYSILLINOIS,,556,2023-05-05,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/556/Visit/1/QRS63973/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.113,QRS63997,https://filtrexone.filtrexservicegroup.com/unit/history/QRS63997,Hoshizaki,"""KMD410MAH""","""J07367E""",Ice Machine,FIVEGUYSILLINOIS,,520,2023-05-05,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/520/Visit/16/QRS63997/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.2674,QRS63998,https://filtrexone.filtrexservicegroup.com/unit/history/QRS63998,Hoshizaki,No tags,No tags,Ice Machine,FIVEGUYSILLINOIS,,520,2023-05-05,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/520/Visit/16/QRS63998/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.4027,QRS154461,https://filtrexone.filtrexservicegroup.com/unit/history/QRS154461,Hoshizaki,"""KM660MAJ""","""L04308C""",Ice Machine,FIVEGUYSILLINOIS,,525,2023-05-08,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/525/Visit/16/QRS154461/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.3643,QRS154464,https://filtrexone.filtrexservicegroup.com/unit/history/QRS154464,Hoshizaki,"""KM660MAJ""","""L04309C""",Ice Machine,FIVEGUYSILLINOIS,,525,2023-05-08,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/525/Visit/16/QRS154464/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.4499,QRS157095,https://filtrexone.filtrexservicegroup.com/unit/history/QRS157095,Hoshizaki,"""KM660MAJ""","""M06272D""",Ice Machine,FIVEGUYSILLINOIS,,510,2023-05-08,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/510/Visit/1/QRS157095/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.7562,QRS63501,https://filtrexone.filtrexservicegroup.com/unit/history/QRS63501,Hoshizaki,"""KM660MAJ""","""J01735G""",Ice Machine,FIVEGUYSILLINOIS,,524,2023-05-08,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/524/Visit/15/QRS63501/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.5058,QRS63502,https://filtrexone.filtrexservicegroup.com/unit/history/QRS63502,Hoshizaki,"""KM660MAJ""","""J01738G""",Ice Machine,FIVEGUYSILLINOIS,,524,2023-05-08,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/524/Visit/15/QRS63502/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.5872,QRS158187,https://filtrexone.filtrexservicegroup.com/unit/history/QRS158187,Hoshizaki,"""KM660MAJ""","""M06000B""",Ice Machine,FIVEGUYSILLINOIS,,669,2023-05-09,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/669/Visit/14/QRS158187/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.3402,QRS158188,https://filtrexone.filtrexservicegroup.com/unit/history/QRS158188,Hoshizaki,"""KM 660MAJ""","""M05980B""",Ice Machine,FIVEGUYSILLINOIS,,669,2023-05-09,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/669/Visit/14/QRS158188/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.5399,QRS63414,https://filtrexone.filtrexservicegroup.com/unit/history/QRS63414,Hoshizaki,"""KM660MAJ""","""K02747B""",Ice Machine,FIVEGUYSILLINOIS,,561,2023-05-09,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/561/Visit/1/QRS63414/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.2884,QRS63422,https://filtrexone.filtrexservicegroup.com/unit/history/QRS63422,Hoshizaki,"""KM660MAJ""","""K02730B""",Ice Machine,FIVEGUYSILLINOIS,,561,2023-05-09,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/561/Visit/1/QRS63422/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.1924,QRS63616,https://filtrexone.filtrexservicegroup.com/unit/history/QRS63616,Hoshizaki,"""KM66CMAJ""","""H00730L""",Ice Machine,FIVEGUYSILLINOIS,,540,2023-05-16,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/540/Visit/1/QRS63616/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.2702,QRS63617,https://filtrexone.filtrexservicegroup.com/unit/history/QRS63617,Hoshizaki,"""KM 660MAJ""","""H00776L""",Ice Machine,FIVEGUYSILLINOIS,,540,2023-05-16,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/540/Visit/1/QRS63617/field_4_photo.jpg,drop zone wiped down,
